latitude,longitude,rwi,error,pm25,pm25_distance,wealth_quartile,region
1.5708481,103.5021973,0.665,0.528,13.246448,0.005007834732803595,Q4 (Richest),Southern
4.2258996,113.9172363,0.332,0.493,8.741676,0.00240964634225982,Q4 (Richest),Sabah
6.5663889,100.2502441,0.179,0.522,13.898751,0.0049519038440784735,Q3 (Upper-Mid),Northern
4.2916356,103.260498,-0.256,0.517,14.478263,0.005619805112243104,Q2 (Lower-Mid),Central
3.1514858,113.4777832,-0.294,0.568,11.759196,0.004483759446865625,Q2 (Lower-Mid),Sarawak
5.8455454,102.3156738,-0.054,0.537,17.371386,0.0008651083310012103,Q2 (Lower-Mid),Northern
1.9222467,103.392334,-0.071,0.527,13.277434,0.003830152270625391,Q2 (Lower-Mid),Southern
3.5243866,103.3703613,0.062,0.553,15.456818,0.00467909331557612,Q3 (Upper-Mid),Central
4.8611009,115.9606934,-0.286,0.433,12.50898,0.005806588541188056,Q2 (Lower-Mid),Sabah
4.00674,113.7854004,-0.272,0.486,8.398723,0.0017845455198899093,Q2 (Lower-Mid),Sabah
2.0320445,111.6101074,-0.001,0.504,11.825027,0.005714203661370966,Q3 (Upper-Mid),Sarawak
3.9629009,102.6672363,-0.112,0.517,16.665983,0.003066399227686774,Q2 (Lower-Mid),Central
3.2392398,113.2580566,0.081,0.522,12.023171,0.005228421856110318,Q3 (Upper-Mid),Sarawak
2.1637921,111.4123535,0.058,0.478,12.207069,0.0029099380114440436,Q3 (Upper-Mid),Sarawak
6.610044,116.7077637,-0.936,0.476,12.134739,0.005673410565675082,Q1 (Poorest),Sabah
1.9002862,103.0187988,-0.329,0.515,14.160287,0.006054350479991339,Q2 (Lower-Mid),Southern
2.932069,114.8840332,-0.311,0.474,12.984112,0.0030869504362154455,Q2 (Lower-Mid),Sarawak
5.8018269,100.3601074,0.258,0.556,19.214224,0.005829589189908341,Q3 (Upper-Mid),Northern
6.2170122,102.2497559,-0.301,0.528,17.462173,0.0051614728715060655,Q2 (Lower-Mid),Northern
5.1456567,118.3557129,-0.781,0.544,12.231243,0.000966815031206259,Q1 (Poorest),Sabah
5.4300853,118.1799316,-0.698,0.515,13.191228,0.006960194065261157,Q1 (Poorest),Sabah
4.8392069,118.0480957,-0.532,0.485,11.671416,0.005224211451045672,Q1 (Poorest),Sabah
1.4170918,109.9841309,-0.858,0.467,11.7045965,0.00226543217262188,Q1 (Poorest),Sarawak
3.6778914,103.2165527,-0.389,0.498,16.329527,0.0032837071616003523,Q1 (Poorest),Central
6.5445599,100.2941895,0.537,0.545,13.702489,0.0009207065943400749,Q4 (Richest),Northern
4.5326183,116.2463379,-0.379,0.41,12.263615,0.002730275210603938,Q1 (Poorest),Sabah
3.5901776,103.3703613,0.377,0.53,15.117091,0.006691289516286708,Q4 (Richest),Central
1.5269188,110.2697754,0.582,0.53,13.298446,0.005147053508009971,Q4 (Richest),Sarawak
2.7345569,102.6452637,0.465,0.559,16.363115,0.0005172659477544779,Q4 (Richest),Southern
1.9661667,111.6320801,-0.26,0.543,11.882469,0.0031463322675270126,Q2 (Lower-Mid),Sarawak
1.8344033,103.3703613,0.023,0.539,13.4187975,0.004676925710983834,Q3 (Upper-Mid),Southern
1.6806671,103.5021973,-0.119,0.518,13.04245,0.005158804676955945,Q2 (Lower-Mid),Southern
4.8611009,118.026123,-0.449,0.417,11.524814,0.00405695701238391,Q1 (Poorest),Sabah
1.3511931,103.4802246,0.23,0.51,23.336618,0.0061076106384010675,Q3 (Upper-Mid),Southern
5.2769476,115.5871582,-0.334,0.488,12.099495,0.002907671603587836,Q2 (Lower-Mid),Sabah
5.0581143,100.7775879,-0.312,0.507,17.62732,0.004048365697881507,Q2 (Lower-Mid),Central
1.3072596,110.489502,0.421,0.519,12.601154,0.005036718968862584,Q4 (Richest),Sarawak
5.3207052,116.817627,-0.542,0.546,12.420587,0.005033088172507469,Q1 (Poorest),Sabah
5.9548266,117.2570801,-0.078,0.594,12.910602,0.002090045691209503,Q2 (Lower-Mid),Sabah
2.0979197,111.5441895,-0.164,0.513,11.742963,0.0030295918021003452,Q2 (Lower-Mid),Sarawak
2.9101249,112.0935059,0.586,0.549,11.519753,0.005099236420881696,Q4 (Richest),Sarawak
2.932069,102.3596191,-0.162,0.5,16.94568,0.0054676786328434245,Q2 (Lower-Mid),Southern
5.7143797,117.5866699,0.076,0.534,13.052762,0.0017822979381253961,Q3 (Upper-Mid),Sabah
1.1534865,110.9069824,-0.648,0.509,13.217296,0.002495064476428509,Q1 (Poorest),Sarawak
3.3708564,101.854248,0.523,0.478,16.351877,0.004211886163837995,Q4 (Richest),Southern
6.500899,116.5319824,-0.121,0.486,11.272733,0.005093835921093604,Q2 (Lower-Mid),Sabah
2.8662354,102.2277832,0.158,0.533,16.410366,0.0030464549590272284,Q3 (Upper-Mid),Southern
4.138243,101.8981934,-0.253,0.534,17.360987,0.004553550199268519,Q2 (Lower-Mid),Central
4.7954168,100.6896973,0.27,0.492,18.49565,0.0047181805744232145,Q3 (Upper-Mid),Central
4.7297265,101.151123,1.001,0.558,19.485605,0.006112476496930148,Q4 (Richest),Central
1.3951258,110.6872559,-0.668,0.509,12.528249,0.002261843572491536,Q1 (Poorest),Sarawak
3.3927908,103.4143066,-0.53,0.528,14.197261,0.002315718985018884,Q1 (Poorest),Southern
3.7436712,113.4558105,0.125,0.583,8.267036,0.0015554262367669662,Q3 (Upper-Mid),Sarawak
5.8892605,116.3122559,-0.282,0.448,15.241832,0.0050688657209009705,Q2 (Lower-Mid),Sabah
4.7954168,115.4333496,-0.415,0.48,12.294757,0.0016998312192401518,Q1 (Poorest),Sabah
5.5613152,102.6672363,-0.303,0.532,14.84858,0.004309885900549573,Q2 (Lower-Mid),Northern
6.2170122,100.3161621,0.389,0.522,19.253057,0.002322314113687873,Q4 (Richest),Northern
4.8829942,103.0187988,-0.465,0.499,13.684524,0.004296471912431612,Q1 (Poorest),Central
1.4610233,104.0075684,0.679,0.577,13.360661,0.004735525642497843,Q4 (Richest),Southern
1.3511931,104.2053223,0.499,0.537,16.154057,0.003820383904398627,Q4 (Richest),Southern
4.510714,100.7116699,0.143,0.531,18.22606,0.005425296358035276,Q3 (Upper-Mid),Central
4.4449973,118.2897949,-0.259,0.56,11.512146,0.004791238751203883,Q2 (Lower-Mid),Sabah
6.5882169,117.2131348,-0.198,0.535,13.995457,0.0037166548803557868,Q2 (Lower-Mid),Sabah
3.9848207,101.3269043,0.515,0.513,19.063993,0.0019157509259766807,Q4 (Richest),Central
6.0640861,100.8654785,-0.612,0.483,12.8643675,0.001032632067516488,Q1 (Poorest),Northern
6.042236,100.5578613,-0.446,0.528,17.796446,0.003978116280722771,Q1 (Poorest),Northern
3.6340356,101.4147949,0.18,0.525,17.996407,0.0009861497670872264,Q3 (Upper-Mid),Central
4.1163273,101.2390137,-0.375,0.502,20.154589,0.004226963621621652,Q1 (Poorest),Central
2.273573,111.7858887,0.606,0.511,12.858214,0.0016792537793880367,Q4 (Richest),Sarawak
4.8829942,115.3674316,-0.175,0.6,11.552413,0.0031539219892497868,Q2 (Lower-Mid),Sabah
5.8674033,100.447998,0.349,0.561,19.633377,0.003842757475163863,Q4 (Richest),Northern
4.8611009,116.6418457,-0.279,0.468,12.953996,0.005012947057745191,Q2 (Lower-Mid),Sabah
5.4957038,100.4040527,0.282,0.544,21.868881,0.0011792207495290973,Q3 (Upper-Mid),Central
5.4082108,118.5974121,-0.32,0.537,13.099156,0.0040150004187821066,Q2 (Lower-Mid),Sabah
6.0640861,116.1584473,0.788,0.573,16.597612,0.003567578007661788,Q4 (Richest),Sabah
5.5175751,100.645752,0.231,0.523,19.860407,0.0026837272124496324,Q3 (Upper-Mid),Northern
5.0143386,118.4655762,0.688,0.549,13.472308,0.0008794961232783562,Q4 (Richest),Sabah
6.1077838,116.1804199,0.377,0.546,15.092204,0.005357648219855254,Q4 (Richest),Sabah
5.6269192,118.0480957,-0.789,0.538,13.289332,0.0036439027532003203,Q1 (Poorest),Sabah
4.9924497,102.0739746,0.005,0.552,16.512806,0.002747479265446001,Q3 (Upper-Mid),Central
4.3135463,101.1291504,0.082,0.562,20.787863,0.004397639163919718,Q3 (Upper-Mid),Central
4.4888091,100.7556152,-0.201,0.514,18.029419,0.0038587671174390467,Q2 (Lower-Mid),Central
5.8455454,102.0959473,-0.408,0.538,16.980986,0.0010921337367528832,Q1 (Poorest),Northern
2.7784514,102.2277832,0.305,0.526,16.194551,0.004434659162490659,Q3 (Upper-Mid),Southern
4.6640299,101.5466309,-0.633,0.496,15.562736,0.0018991657894004157,Q1 (Poorest),Central
6.3480564,116.4660645,0.415,0.57,15.116733,0.0032378748914074205,Q4 (Richest),Sabah
2.0100856,103.260498,-0.036,0.5,13.972539,0.006664448005666571,Q3 (Upper-Mid),Southern
1.3292264,110.6433105,-0.052,0.546,12.259879,0.004550289259130277,Q2 (Lower-Mid),Sarawak
6.2170122,116.5539551,-0.281,0.561,11.66859,0.0022673307319543462,Q2 (Lower-Mid),Sabah
3.809446,100.8435059,0.192,0.545,18.460901,0.00469066161693829,Q3 (Upper-Mid),Central
5.6925158,101.8322754,0.526,0.552,15.104539,0.00368653762471521,Q4 (Richest),Northern
6.1296313,116.114502,0.202,0.626,15.834647,0.004657769913588485,Q3 (Upper-Mid),Sabah
2.1637921,111.2805176,-0.442,0.495,11.469944,0.004645824308473551,Q1 (Poorest),Sarawak
3.041783,113.4777832,-0.366,0.447,12.496498,0.004254912231966725,Q2 (Lower-Mid),Sarawak
1.0216743,110.489502,-0.056,0.537,13.50384,0.005596662458636436,Q2 (Lower-Mid),Sarawak
5.2550677,102.0300293,0.177,0.536,15.002171,0.004974821223222812,Q3 (Upper-Mid),Central
3.5243866,113.3679199,-0.343,0.535,10.504213,0.002985744848116645,Q2 (Lower-Mid),Sarawak
1.4170918,111.5002441,-0.025,0.517,12.316424,0.005193096787837313,Q3 (Upper-Mid),Sarawak
5.605052,118.223877,-0.605,0.458,13.223121,0.0011226781466655833,Q1 (Poorest),Sabah
2.8881803,112.0715332,0.368,0.557,11.413921,0.004702331404178717,Q4 (Richest),Sarawak
4.5326183,114.005127,0.339,0.489,11.603032,0.0023850790870897924,Q4 (Richest),Sabah
4.0944111,100.9313965,0.528,0.521,19.998938,0.0036488599777639657,Q4 (Richest),Central
4.5326183,100.8654785,-0.114,0.552,17.249321,0.0024295635950017814,Q2 (Lower-Mid),Central
6.2388552,100.6677246,0.125,0.562,14.767769,0.004720168928645238,Q3 (Upper-Mid),Northern
4.9486696,100.645752,0.706,0.535,19.054434,0.0037463673644502777,Q4 (Richest),Central
6.1733235,116.8835449,-0.551,0.457,11.662768,0.00222144755773217,Q1 (Poorest),Sabah
1.5049538,104.1833496,-0.14,0.497,13.291682,0.0016486059341579396,Q2 (Lower-Mid),Southern
3.1295462,101.7004395,1.432,0.5,24.698515,0.006440714175660284,Q4 (Richest),Southern
3.3708564,113.4118652,0.618,0.555,10.830619,0.005196357650168175,Q4 (Richest),Sarawak
2.8881803,101.854248,0.309,0.567,17.59613,0.0032687815538256907,Q3 (Upper-Mid),Southern
5.2769476,117.2131348,-0.251,0.537,11.543372,0.002694085672744023,Q2 (Lower-Mid),Sabah
5.583184,100.3381348,0.599,0.561,20.011742,0.003623631661706439,Q4 (Richest),Northern
5.2988268,117.2131348,-0.261,0.509,11.854569,0.004255483244085022,Q2 (Lower-Mid),Sabah
4.4888091,100.7995605,0.071,0.531,18.237211,0.005943323173187113,Q3 (Upper-Mid),Central
1.7465556,103.3703613,-0.113,0.48,12.602042,0.00489258768083662,Q2 (Lower-Mid),Southern
6.020385,102.1398926,0.77,0.557,19.52907,0.006724265099737453,Q4 (Richest),Northern
3.4805234,101.8762207,-0.422,0.543,15.803833,0.004639947934293866,Q1 (Poorest),Southern
5.3425828,116.9934082,-0.327,0.526,13.151211,0.0028955863635519875,Q2 (Lower-Mid),Sabah
3.4147247,101.3708496,-0.149,0.526,19.917908,0.004159517910495745,Q2 (Lower-Mid),Southern
5.233187,118.3117676,-0.617,0.526,12.902308,0.0037083220012117443,Q1 (Poorest),Sabah
2.9101249,101.6345215,0.563,0.561,17.65884,0.0048986977102977464,Q4 (Richest),Southern
6.5445599,100.2282715,0.579,0.554,14.074595,0.0033024920247861017,Q4 (Richest),Northern
4.3354564,100.7336426,0.188,0.541,18.65254,0.0014326403093101244,Q3 (Upper-Mid),Central
6.5882169,100.2062988,0.122,0.509,14.451047,0.0034684764128597606,Q3 (Upper-Mid),Northern
0.9337965,110.7092285,-0.491,0.532,14.254452,0.004394672725239637,Q1 (Poorest),Sarawak
5.1456567,116.0046387,-0.398,0.47,12.824891,0.000748224896015272,Q1 (Poorest),Sabah
3.8313699,113.6975098,-0.427,0.504,9.666604,0.004413448873570489,Q1 (Poorest),Sarawak
4.9048867,102.1398926,0.01,0.475,14.531567,0.004891780898369294,Q3 (Upper-Mid),Central
2.1637921,111.895752,-0.808,0.505,12.393781,0.0014246032265612693,Q1 (Poorest),Sarawak
2.6687122,102.5793457,0.297,0.495,16.39328,0.005717722790670736,Q3 (Upper-Mid),Southern
5.9766803,102.3156738,0.339,0.533,19.835375,0.0018095444046185155,Q4 (Richest),Northern
4.4449973,100.7336426,-0.502,0.549,18.436144,0.0013580133877840578,Q1 (Poorest),Central
1.8344033,109.6984863,-0.175,0.561,11.886216,0.003537302936960598,Q2 (Lower-Mid),Sarawak
1.724593,110.357666,0.359,0.507,10.793271,0.0026935731857318907,Q4 (Richest),Sarawak
6.2170122,116.4221191,-0.518,0.52,10.320102,0.0035164630710341903,Q1 (Poorest),Sabah
5.9111167,117.8503418,-0.343,0.521,13.567336,0.006067110981707558,Q2 (Lower-Mid),Sabah
2.515061,102.8210449,1.175,0.573,15.808284,0.003952517365077801,Q4 (Richest),Southern
5.5175751,116.2683105,-0.325,0.526,11.845462,0.00419467274217255,Q2 (Lower-Mid),Sabah
5.5394455,118.2678223,-1.023,0.557,12.987793,0.005266179809426669,Q1 (Poorest),Sabah
4.4011829,117.7185059,0.083,0.586,16.7723,0.005185448907515906,Q3 (Upper-Mid),Sabah
2.515061,101.9421387,-0.309,0.539,14.912144,0.0028616428143456983,Q2 (Lower-Mid),Southern
3.041783,102.1618652,0.079,0.547,16.267473,0.004492470561898667,Q3 (Upper-Mid),Southern
4.4669035,118.7072754,-0.045,0.573,11.67495,0.002965104908814195,Q2 (Lower-Mid),Sabah
7.3297783,117.2790527,-0.433,0.457,11.777522,0.006264661639908932,Q1 (Poorest),Sabah
4.5545219,118.0480957,-0.555,0.532,11.971564,0.0031341847634817235,Q1 (Poorest),Sabah
3.4805234,101.7004395,0.29,0.554,17.91265,0.006391703450215556,Q3 (Upper-Mid),Southern
4.7297265,100.9094238,0.196,0.536,16.973577,0.0064746823852990494,Q3 (Upper-Mid),Central
4.8392069,103.260498,-0.504,0.482,14.223348,0.006161184579082971,Q1 (Poorest),Central
1.5928123,109.8962402,0.951,0.517,11.443409,0.0025164638521327195,Q4 (Richest),Sarawak
5.2550677,102.2497559,0.414,0.509,13.60913,0.004753633896558824,Q4 (Richest),Central
1.1754546,110.4675293,-0.647,0.525,12.514928,0.0025734415796388474,Q1 (Poorest),Sarawak
5.605052,100.6677246,0.849,0.559,18.777296,0.0027241804498432435,Q4 (Richest),Northern
1.5928123,103.4143066,0.298,0.535,13.072013,0.0022952626262635846,Q3 (Upper-Mid),Southern
4.6859294,118.223877,0.722,0.546,11.768676,0.0014565695757301341,Q4 (Richest),Sabah
5.6487856,100.7775879,0.014,0.54,17.85711,0.0045847838404672065,Q3 (Upper-Mid),Northern
5.3207052,102.0300293,-0.304,0.507,15.906663,0.006571753733626255,Q2 (Lower-Mid),Central
6.2825384,117.3010254,-0.638,0.515,14.391937,0.0046753175848310066,Q1 (Poorest),Sabah
6.2606973,117.3669434,0.04,0.558,15.785768,0.004721990002850708,Q3 (Upper-Mid),Sabah
5.1894234,118.2458496,-0.987,0.468,12.457375,0.004503791124458894,Q1 (Poorest),Sabah
6.020385,100.6896973,-0.181,0.524,13.839835,0.006586856195193939,Q2 (Lower-Mid),Northern
4.0286586,115.6091309,-0.76,0.419,15.190018,0.005515547834216929,Q1 (Poorest),Sabah
2.0540032,102.8869629,0.216,0.513,13.758378,0.002199622215636719,Q3 (Upper-Mid),Southern
3.8532931,103.3703613,1.164,0.563,14.77068,0.004942783670507964,Q4 (Richest),Central
3.173425,115.213623,-0.035,0.522,12.527305,0.0020896247893820484,Q3 (Upper-Mid),Sarawak
3.6121068,101.9641113,0.539,0.527,19.330133,0.003025550113838181,Q4 (Richest),Central
6.7191648,116.9934082,-0.068,0.503,12.087979,0.004459469348413523,Q2 (Lower-Mid),Sabah
5.6269192,117.9162598,-0.737,0.452,13.287848,0.0022952382785908637,Q1 (Poorest),Sabah
5.2769476,102.0300293,-0.487,0.51,15.261186,0.00534200830110792,Q1 (Poorest),Central
5.4519589,100.5578613,0.769,0.55,19.625967,0.004175298380353957,Q4 (Richest),Central
4.0505767,101.2609863,-0.691,0.504,19.64876,0.005972349020807236,Q1 (Poorest),Central
4.4011829,118.5974121,0.126,0.507,14.53589,0.004514885730228315,Q3 (Upper-Mid),Sabah
4.2258996,101.1730957,-0.008,0.516,19.717386,0.002108896033992833,Q3 (Upper-Mid),Central
2.8223442,103.4362793,0.408,0.535,14.940738,0.0029489638776328386,Q4 (Richest),Southern
5.4300853,100.2502441,-0.198,0.547,16.047909,0.006837117891715137,Q2 (Lower-Mid),Central
2.3613917,111.9177246,-0.17,0.493,13.303791,0.004520879872274726,Q2 (Lower-Mid),Sarawak
5.1675404,102.0300293,-0.529,0.499,15.8579855,0.005585526329167714,Q1 (Poorest),Central
6.4572344,100.2282715,1.027,0.551,16.41625,0.003963026963348586,Q4 (Richest),Northern
5.6925158,118.223877,-1.042,0.481,14.318849,0.0027257671867078437,Q1 (Poorest),Sabah
3.9190595,102.1618652,-0.948,0.509,16.457676,0.00512957715949254,Q1 (Poorest),Central
2.8662354,102.4914551,-0.086,0.547,16.96646,0.0037565923212043873,Q2 (Lower-Mid),Southern
2.8662354,111.895752,0.142,0.545,11.71461,0.0014480171593721862,Q3 (Upper-Mid),Sarawak
2.7126091,114.5544434,-0.01,0.408,19.01617,0.002454818886801412,Q3 (Upper-Mid),Sarawak
6.5227299,116.9494629,-0.668,0.542,12.839378,0.005007393278686249,Q1 (Poorest),Sabah
3.7436712,103.3044434,1.323,0.566,15.3660965,0.0014406764694852615,Q4 (Richest),Central
5.3207052,100.2062988,0.365,0.546,18.119513,0.004486178461151689,Q4 (Richest),Central
4.3354564,103.4143066,-0.177,0.539,14.81812,0.0008308671328224429,Q2 (Lower-Mid),Central
6.7191648,116.751709,-0.218,0.567,12.038537,0.005306307436243713,Q2 (Lower-Mid),Sabah
5.4082108,118.5314941,-0.109,0.599,13.2760935,0.004756565523385453,Q2 (Lower-Mid),Sabah
6.6536952,100.2941895,0.77,0.542,14.177522,0.0015352511400418857,Q4 (Richest),Northern
1.5049538,111.5222168,-0.123,0.507,12.376639,0.002785109014042566,Q2 (Lower-Mid),Sarawak
6.4354006,99.810791,0.521,0.546,13.113778,0.004230456822451653,Q4 (Richest),Northern
6.500899,117.5646973,-0.393,0.553,13.883504,0.004112450721322627,Q1 (Poorest),Sabah
5.4957038,117.8942871,-0.741,0.466,13.168765,0.0009994733129097858,Q1 (Poorest),Sabah
4.5764249,100.6896973,-0.099,0.525,18.338873,0.004911054152447336,Q2 (Lower-Mid),Central
4.4669035,118.4436035,-0.318,0.498,11.083722,0.002360527771150581,Q2 (Lower-Mid),Sabah
4.8611009,115.8728027,-0.344,0.531,10.195924,0.004475413197245352,Q2 (Lower-Mid),Sabah
3.7655967,101.0632324,-0.054,0.523,19.15934,0.0018678790882142979,Q2 (Lower-Mid),Central
5.2988268,100.2062988,0.416,0.547,16.024065,0.004040537435488058,Q4 (Richest),Central
4.4011829,101.1071777,-0.069,0.527,20.500177,0.004393133499374155,Q2 (Lower-Mid),Central
3.7217452,101.2390137,0.153,0.522,18.582945,0.005167009848226177,Q3 (Upper-Mid),Central
6.3043786,117.3010254,-0.969,0.465,14.636392,0.004023157442253364,Q1 (Poorest),Sabah
1.9881263,102.6672363,0.12,0.526,16.03888,0.0038432546086139634,Q3 (Upper-Mid),Southern
2.1198775,111.895752,0.001,0.513,11.933265,0.004935633426044793,Q3 (Upper-Mid),Sarawak
1.4829887,110.5114746,0.055,0.531,13.079165,0.004058266538769227,Q3 (Upper-Mid),Sarawak
4.751624,100.9313965,0.805,0.569,18.524515,0.004936169741181923,Q4 (Richest),Central
2.3833455,111.895752,-0.373,0.499,13.291653,0.001818764083145152,Q1 (Poorest),Sarawak
6.5882169,116.6638184,-0.504,0.442,11.9068,0.0034273230302787256,Q1 (Poorest),Sabah
6.7409861,117.1691895,-0.745,0.466,14.620124,0.005801268343982056,Q1 (Poorest),Sabah
5.3644596,117.8942871,-0.23,0.503,12.843948,0.0008917601695435124,Q2 (Lower-Mid),Sabah
6.042236,116.4880371,-0.041,0.56,12.572141,0.004106140175860642,Q3 (Upper-Mid),Sabah
6.2388552,100.5578613,-0.283,0.512,14.215932,0.0048007113006888645,Q2 (Lower-Mid),Northern
4.3354564,117.8063965,-0.641,0.488,18.355936,0.0014688860160300176,Q1 (Poorest),Sabah
5.2769476,103.1506348,0.647,0.569,16.145624,0.004778816757041001,Q4 (Richest),Central
2.317483,103.8317871,-0.557,0.521,14.105016,0.004059784366079404,Q1 (Poorest),Southern
5.8018269,102.0739746,0.341,0.508,16.349958,0.0033335671840150002,Q4 (Richest),Northern
2.5589632,102.1179199,0.105,0.539,15.291368,0.004923892853461024,Q3 (Upper-Mid),Southern
4.4669035,101.0852051,0.252,0.542,19.061327,0.0019144643555543742,Q3 (Upper-Mid),Central
3.809446,114.0710449,-0.364,0.494,9.7951975,0.005948529877874029,Q2 (Lower-Mid),Sarawak
1.79048,111.4343262,-0.32,0.519,10.895274,0.00456954422328199,Q2 (Lower-Mid),Sarawak
3.8752158,102.5793457,-0.157,0.51,17.787477,0.0043541028342377825,Q2 (Lower-Mid),Central
1.9002862,103.1286621,-0.468,0.522,14.193452,0.005969138725563028,Q1 (Poorest),Southern
2.5370123,102.1179199,0.424,0.522,15.277484,0.0035478587338525942,Q4 (Richest),Southern
3.9629009,101.7883301,0.289,0.541,16.254856,0.003933325504344786,Q3 (Upper-Mid),Central
1.5928123,103.8537598,0.83,0.558,15.696063,0.0025164638521327195,Q4 (Richest),Southern
2.317483,113.4338379,-0.62,0.433,14.205592,0.0027404037842137835,Q1 (Poorest),Sarawak
5.9548266,100.7116699,-0.255,0.502,14.611241,0.003330950336951902,Q2 (Lower-Mid),Northern
1.5049538,104.095459,-0.189,0.529,15.18768,0.00046010421001922464,Q2 (Lower-Mid),Southern
1.6367402,111.3684082,-0.521,0.501,11.510798,0.0038286711058343912,Q1 (Poorest),Sarawak
1.3511931,110.0500488,-0.279,0.528,12.013859,0.006245801496835529,Q2 (Lower-Mid),Sarawak
3.107606,101.3269043,0.291,0.555,23.536219,0.0032294159405945704,Q3 (Upper-Mid),Southern
2.0759616,111.5661621,-0.362,0.47,11.650628,0.0015064497704897577,Q2 (Lower-Mid),Sarawak
3.3927908,113.873291,-0.615,0.572,10.778428,0.0027930559188976013,Q1 (Poorest),Sarawak
3.1514858,101.4807129,0.568,0.547,24.477697,0.005543812822920174,Q4 (Richest),Southern
1.4829887,111.697998,-0.282,0.458,11.716218,0.0036104319909210526,Q2 (Lower-Mid),Sarawak
5.2550677,116.4440918,-0.621,0.412,11.670582,0.0009104069527678171,Q1 (Poorest),Sabah
6.1077838,100.447998,0.84,0.533,18.70788,0.004091365319050344,Q4 (Richest),Northern
5.1675404,101.9641113,0.229,0.523,14.1954775,0.0026901892213072568,Q3 (Upper-Mid),Central
2.3394375,112.0935059,-0.308,0.468,13.513745,0.004682632988210322,Q2 (Lower-Mid),Sarawak
1.7026302,109.786377,-0.43,0.521,11.673226,0.0027390166858269117,Q1 (Poorest),Sarawak
2.4711573,101.8762207,0.694,0.513,15.6406145,0.004031838148072019,Q4 (Richest),Southern
4.7078283,101.1071777,1.142,0.502,20.906666,0.003567559422147766,Q4 (Richest),Central
2.800398,101.8762207,-0.104,0.502,15.794846,0.004761210657779901,Q2 (Lower-Mid),Southern
